Sp;Region;PLANT_CODE;POPUL_CODE;LAT;LON;ALT;IC;PN;WK;CK;IOE;Ann_PREC;Wkd/Lkd;Dvsh/Dosh;Lkd/L1p1l;Dpl/Lp;Ср.зн S2p3l-S2p4l;Dp_G;Dp_O;Dp_OG;Dp_ORe;Dp_Re;Dvl_Re;Dvl_OG;Dvl_ORe;Dvl_G;Dvl_O;Dnl_ORe;Dnl_OG;Dnl_Re;Dnl_G;Dnl_O;Dc_G;Dc_Re;Dc_OG;Dc_ORe;Dc_O;Dvns_Re;Dvns_G;Dvns_ORe;Dvns_OG;Dvns_O;Dnns_Re;Dnns_OG;Dnns_ORe;Dnns_G;Dnn_O;Dvvs_ORe;Dvvs_Re;Dvvs_O;Dvvs_G;Dvvs_OG;Dnvs_Re;Dnvs_OG;Dnvs_G;Dnvs_ORe;Сp_Y;Сp_W
Df;Buraytiya_Ir;D10;BC4;51.3902;101.2344;1117;39.6658534050866;96.9072455634244;29.2853397777055;-131.887;0.766700741958129;392.435932016234;0.319794882045578;0.63080684596577;1.0015015015015;0.2903981264637;0.25;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Ir;D11;BC4;51.3902;101.2344;1117;39.6658534050866;96.9072455634244;29.2853397777055;-131.887;0.766700741958129;392.435932016234;0.357565241924108;0.633986928104575;1.02179836512262;0.219858156028369;0.51;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Ir;D12;BC4;51.3902;101.2344;1117;39.6658534050866;96.9072455634244;29.2853397777055;-131.887;0.766700741958129;392.435932016234;0.267652452014922;0.545454545454546;1.06649937264743;0.200828157349896;0.36;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Ir;D13;BC4;51.3902;101.2344;1117;39.6658534050866;96.9072455634244;29.2853397777055;-131.887;0.766700741958129;392.435932016234;0.377233158997865;0.608247422680412;0.971285892634207;0.176470588235294;0.53;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Ir;D14;BC4;51.3902;101.2344;1117;39.6658534050866;96.9072455634244;29.2853397777055;-131.887;0.766700741958129;392.435932016234;0.330959000286756;0.577821011673152;1.00870646766169;0.227459016393443;0.46;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Ir;D15;BC4;51.3902;101.2344;1117;39.6658534050866;96.9072455634244;29.2853397777055;-131.887;0.766700741958129;392.435932016234;0.373482868244437;0.626326963906582;0.989664082687339;0.228215767634855;0.66;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Ir;D16;BC4;51.3902;101.2344;1117;39.6658534050866;96.9072455634244;29.2853397777055;-131.887;0.766700741958129;392.435932016234;0.359154489017166;0.670258620689655;1.08403361344538;0.234086242299795;0.38;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Ir;D17;BC4;51.3902;101.2344;1117;39.6658534050866;96.9072455634244;29.2853397777055;-131.887;0.766700741958129;392.435932016234;0.413204816556198;0.569072164948454;1.07032348804501;0.150793650793651;0.69;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Ir;D18;BC4;51.3902;101.2344;1117;39.6658534050866;96.9072455634244;29.2853397777055;-131.887;0.766700741958129;392.435932016234;0.31133994088372;0.6;1.06512301013025;0.224;0.65;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Ir;D19;BC4;51.3902;101.2344;1117;39.6658534050866;96.9072455634244;29.2853397777055;-131.887;0.766700741958129;392.435932016234;0.384929323847434;0.600950118764846;0.956028368794327;0.239622641509434;0.61;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Ir;D20;BC4;51.3902;101.2344;1117;39.6658534050866;96.9072455634244;29.2853397777055;-131.887;0.766700741958129;392.435932016234;0.317089337133852;0.680995475113122;1.02200825309491;0.221631205673759;0.45;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Ikhe;E1;BC5;51.4242;101.3931;919;40.3932840278886;82.0834465347181;33.577379971157;-127.741;0.738795282332811;379.947926162185;0.273372626340048;0.374774774774775;0.914868105515588;0.253875968992248;0.48;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0
Df;Buraytiya_Ikhe;E2;BC5;51.4242;101.3931;919;40.3932840278886;82.0834465347181;33.577379971157;-127.741;0.738795282332811;379.947926162185;0.265783561113571;0.487084870848708;1.08771929824561;0.212612612612613;0.43;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0
Df;Buraytiya_Ikhe;E3;BC5;51.4242;101.3931;919;40.3932840278886;82.0834465347181;33.577379971157;-127.741;0.738795282332811;379.947926162185;0.37097824143515;0.387029288702929;0.920833333333333;0.318518518518518;0.32;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0
Df;Buraytiya_Ikhe;E4;BC5;51.4242;101.3931;919;40.3932840278886;82.0834465347181;33.577379971157;-127.741;0.738795282332811;379.947926162185;0.279905374307858;0.564;1.06105834464043;0.181818181818182;0.36;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0
Df;Buraytiya_Ikhe;E5;BC5;51.4242;101.3931;919;40.3932840278886;82.0834465347181;33.577379971157;-127.741;0.738795282332811;379.947926162185;0.22801403243438;0.530888030888031;1;0.173856209150327;0.26;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0
Df;Buraytiya_Ikhe;E6;BC5;51.4242;101.3931;919;40.3932840278886;82.0834465347181;33.577379971157;-127.741;0.738795282332811;379.947926162185;0.339520715834594;0.577167019027484;1.06267806267806;0.233400402414487;0.29;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0
Df;Buraytiya_Ikhe;E7;BC5;51.4242;101.3931;919;40.3932840278886;82.0834465347181;33.577379971157;-127.741;0.738795282332811;379.947926162185;0.271224284884127;0.387568555758684;0.975578406169666;0.179083094555874;0.35;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0
Df;Buraytiya_Ikhe;E8;BC5;51.4242;101.3931;919;40.3932840278886;82.0834465347181;33.577379971157;-127.741;0.738795282332811;379.947926162185;0.294727458375084;0.429809358752166;1.12551159618008;0.221621621621622;0.36;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0
Df;Buraytiya_Ikhe;E9;BC5;51.4242;101.3931;919;40.3932840278886;82.0834465347181;33.577379971157;-127.741;0.738795282332811;379.947926162185;0.290271318519874;0.426807760141094;0.998765432098766;0.155092592592593;0.19;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0
Df;Buraytiya_Ikhe;E10;BC5;51.4242;101.3931;919;40.3932840278886;82.0834465347181;33.577379971157;-127.741;0.738795282332811;379.947926162185;0.283451998848994;0.381578947368421;0.974477958236659;0.269736842105263;0.44;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0
Df;Buraytiya_Ikhe;E11;BC5;51.4242;101.3931;919;40.3932840278886;82.0834465347181;33.577379971157;-127.741;0.738795282332811;379.947926162185;0.359858010612728;0.434622467771639;0.971321695760599;0.251012145748988;0.5;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0
Df;Buraytiya_Ikhe;E12;BC5;51.4242;101.3931;919;40.3932840278886;82.0834465347181;33.577379971157;-127.741;0.738795282332811;379.947926162185;0.378817927657853;0.44950495049505;0.919597989949749;0.186830015313936;0.5;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0
Df;Buraytiya_Ikhe;E13;BC5;51.4242;101.3931;919;40.3932840278886;82.0834465347181;33.577379971157;-127.741;0.738795282332811;379.947926162185;0.319699171882948;0.435168738898757;1.02020202020202;0.325966850828729;0.34;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0
Df;Buraytiya_Ikhe;E14;BC5;51.4242;101.3931;919;40.3932840278886;82.0834465347181;33.577379971157;-127.741;0.738795282332811;379.947926162185;0.317309208207297;0.402255639097744;0.929016189290162;0.228301886792453;0.43;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0
Df;Buraytiya_Ikhe;E15;BC5;51.4242;101.3931;919;40.3932840278886;82.0834465347181;33.577379971157;-127.741;0.738795282332811;379.947926162185;0.303025986384994;0.406199021207178;0.949339207048458;0.312629399585921;0.38;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0
Df;Buraytiya_Ikhe;E16;BC5;51.4242;101.3931;919;40.3932840278886;82.0834465347181;33.577379971157;-127.741;0.738795282332811;379.947926162185;0.378373877838591;0.46958174904943;0.923536439665472;0.272921108742004;0.52;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0
Df;Buraytiya_Ikhe;E17;BC5;51.4242;101.3931;919;40.3932840278886;82.0834465347181;33.577379971157;-127.741;0.738795282332811;379.947926162185;0.391563336557068;0.408348457350272;0.949816401468788;0.222222222222222;0.41;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0
Df;Buraytiya_Ikhe;E18;BC5;51.4242;101.3931;919;40.3932840278886;82.0834465347181;33.577379971157;-127.741;0.738795282332811;379.947926162185;0.315628895809917;0.432937181663837;1.0230303030303;0.285359801488834;0.32;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0
Df;Buraytiya_Ikhe;E19;BC5;51.4242;101.3931;919;40.3932840278886;82.0834465347181;33.577379971157;-127.741;0.738795282332811;379.947926162185;0.338921740698034;0.461799660441426;1.02135231316726;0.262008733624454;0.34;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0
Df;Buraytiya_Ikhe;E20;BC5;51.4242;101.3931;919;40.3932840278886;82.0834465347181;33.577379971157;-127.741;0.738795282332811;379.947926162185;0.289540160386376;0.403624382207578;0.982698961937716;0.218965517241379;0.4;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0
Df;Buraytiya_Tab;F1;BC6;51.211;106.2848;605;41.7322635984744;44.1974333676034;39.1305663651185;-122.515634603401;0.751542679700864;332.164303915429;0.28865153986235;0.597959183673469;1.01424870466321;0.313978494623656;0.24;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Tab;F2;BC6;51.211;106.2848;605;41.7322635984744;44.1974333676034;39.1305663651185;-122.515634603401;0.751542679700864;332.164303915429;0.265039554611008;0.546296296296296;1.00240096038415;0.258223684210526;0.28;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0
